id,latitud,longitud
2773,-21.41731,-65.71628
2774,-19.51247,-65.69421
2775,-21.41731,-65.71628
2776,-18.01945,-67.03078
2777,-19.36702,-65.95928
2778,-19.11298,-66.17056
2779,-19.51247,-65.69421
2780,-17.25814,-64.22126
2781,-19.36702,-65.95928
2782,-19.11298,-66.17056
2783,-18.01945,-67.03078
2784,-17.25814,-64.22126
2785,-19.51247,-65.69421
2786,-18.86803,-65.44921
2787,-21.41731,-65.71628
2788,-19.86588,-65.58736
2789,-19.47824,-66.88323
2790,-18.86803,-65.44921
2791,-21.41731,-65.71628
2792,-18.01945,-67.03078
2793,-19.36702,-65.95928
2794,-19.11298,-66.17056
2795,-18.86803,-65.44921
2796,-19.47824,-66.88323
2797,-17.25814,-64.22126
2798,-17.98181,-64.02622
2799,-18.17244,-63.79148
2800,-19.51247,-65.69421
2801,-18.43461,-66.56429
2802,-20.38101,-66.88476
2803,-19.47824,-66.88323
2804,-18.01945,-67.03078
2805,-21.34447,-65.75121
2806,-18.86803,-65.44921
2807,-18.86803,-65.44921
2808,-19.51247,-65.69421
2809,-19.51247,-65.69421
2810,-17.98181,-64.02622
2811,-18.17244,-63.79148
2812,-20.38101,-66.88476
2813,-19.47824,-66.88323
2814,-19.79245,-66.82986
2815,-19.36702,-65.95928
2816,-19.11298,-66.17056
2817,-17.25814,-64.22126
2818,-19.51247,-65.69421
2819,-18.86803,-65.44921
2820,-20.88265,-67.16909
2821,-20.88265,-67.16909
2822,-20.38101,-66.88476
2823,-19.47824,-66.88323
2824,-19.79245,-66.82986
2825,-11.00378,-66.05561
2826,-19.36702,-65.95928
2827,-19.11298,-66.17056
2828,-19.51247,-65.69421
2829,-17.98181,-64.02622
2830,-18.17244,-63.79148
2831,-18.00151,-67.04251
2832,-18.02112,-67.13965
2833,-20.03177,-63.53658
2834,-17.92635,-67.08222
2835,-19.36702,-65.95928
2836,-19.11298,-66.17056
2837,-21.18981,-63.42339
2838,-21.88758,-63.62244
2839,-21.88758,-63.62244
2840,-21.18981,-63.42339
2841,-20.72509,-65.66161
2842,0.0,0.0
2843,-21.18981,-63.42339
2844,-19.51247,-65.69421
2845,-19.36702,-65.95928
2846,-19.11298,-66.17056
2847,-20.72509,-65.66161
2848,-19.36702,-65.95928
2849,-19.11298,-66.17056
2850,-20.88265,-67.16909
2851,-18.21147,-66.92045
2852,-19.51247,-65.69421
2853,-20.38101,-66.88476
2854,-19.47824,-66.88323
2855,-19.79245,-66.82986
2856,-18.39516,-66.61237
2857,-20.72509,-65.66161
2858,-19.47824,-66.88323
2859,-19.79245,-66.82986
2860,-20.88265,-67.16909
2861,-19.36702,-65.95928
2862,-19.11298,-66.17056
2863,-18.39516,-66.61237
2864,-20.88265,-67.16909
2865,-17.65675,-67.10127
2866,-17.40812,-63.74051
2867,-11.00378,-66.05561
2868,-17.76703,-63.15945
2869,-18.00151,-67.04251
2870,-18.02112,-67.13965
2871,-11.07678,-66.06634
2872,-17.92635,-67.08222
2873,-14.75389,-68.41093
2874,-14.75389,-68.41093
2875,-11.00378,-66.05561
2876,-11.07678,-66.06634
2877,-17.76703,-63.15945
2878,-17.92635,-67.08222
2879,-18.00151,-67.04251
2880,-18.02112,-67.13965
2881,-14.75389,-68.41093
2882,-14.75389,-68.41093
2883,-20.03177,-63.53658
2884,-20.03177,-63.53658
2885,-20.36252,-63.43134
2886,-11.00378,-66.05561
2887,-10.99189,-65.59117
2888,-19.73128,-64.03126
2889,-22.70852,-64.39181
2890,-21.88758,-63.62244
2891,-21.18981,-63.42339
2892,-18.25556,-59.89371
2893,-19.10229,-65.26884
2894,-14.47291,-67.42738
2895,-11.16239,-68.83499
2896,-17.93639,-63.35004
2897,-21.47267,-65.70758
2898,-19.62785,-65.80163
2899,-20.43594,-66.74664
2900,-20.98629,-66.14149
2901,-16.81759,-61.23405
2902,-19.56128,-65.78104
2903,-17.39101,-66.23726
2904,-17.39328,-66.06316
2905,-18.43461,-66.56429
2906,-20.72993,-65.23087
2907,-21.37904,-64.86188
2908,-18.18819,-65.17501
2909,-18.12002,-65.24164
2910,-20.72509,-65.66161
2911,-17.31896,-63.31611
2912,-15.97962,-61.94013
2913,-19.13964,-64.53237
2914,-19.73128,-64.03126
2915,-20.44167,-66.61141
2916,-19.79935,-66.05322
2917,-19.90354,-66.16405
2918,-20.01575,-66.17227
2919,-20.09419,-66.24851
2920,-20.43594,-66.74664
2921,-19.62785,-65.80163
2922,-20.31315,-66.49902
2923,-20.19683,-66.35018
2924,-15.97962,-61.94013
2925,-20.98629,-66.14149
2926,-20.44167,-66.61141
2927,-19.79935,-66.05322
2928,-19.90354,-66.16405
2929,-20.01575,-66.17227
2930,-20.09419,-66.24851
2931,-20.43594,-66.74664
2932,-19.62785,-65.80163
2933,-20.31315,-66.49902
2934,-20.19683,-66.35018
2935,-17.52906,-65.84676
2936,-18.09626,-67.27158
2937,-17.39133,-63.21647
2938,-18.09626,-67.27158
2939,-16.33446,-60.87948
2940,-16.89323,-63.31236
2941,-20.03177,-63.53658
2942,-20.36252,-63.43134
2943,-17.39133,-63.21647
2944,-21.47267,-65.70758
2945,-21.82323,-65.55353
2946,-20.72993,-65.23087
2947,-20.72509,-65.66161
2948,-20.46461,-63.27661
2949,-21.88758,-63.62244
2950,-21.18981,-63.42339
2951,-17.93639,-63.35004
2952,-16.18224,-60.98253
2953,-15.97962,-61.94013
2954,-16.32668,-62.50457
2955,-18.25556,-59.89371
2956,-18.76719,-58.72146
2957,-18.98391,-57.80375
2958,-19.52858,-65.80979
2959,-19.13964,-64.53237
2960,-19.26046,-64.42875
2961,-22.70852,-64.39181
2962,-21.56605,-64.66988
2963,-21.70868,-64.60215
2964,-19.72037,-65.74855
2965,-13.34806,-64.63355
2966,-13.16349,-64.57458
2967,-19.62785,-65.80163
2968,-16.27819,-60.14585
2969,-16.33446,-60.87948
2970,-16.27819,-60.14585
2971,-16.33446,-60.87948
2972,-17.31896,-63.31611
2973,-16.33446,-60.87948
2974,-19.52858,-65.80979
2975,-19.52858,-65.80979
2976,-22.70852,-64.39181
2977,-21.56605,-64.66988
2978,-21.70868,-64.60215
2979,-16.35532,-58.51566
2980,-16.33446,-60.87948
2981,-16.18224,-60.98253
2982,-16.32668,-62.50457
2983,-16.17794,-62.17108
2984,-20.72993,-65.23087
2985,-18.25556,-59.89371
2986,-18.76719,-58.72146
2987,-18.98391,-57.80375
2988,-21.47267,-65.70758
2989,-21.82323,-65.55353
2990,-20.03177,-63.53658
2991,-20.36252,-63.43134
2992,-19.73128,-64.03126
2993,-13.34806,-64.63355
2994,-13.16349,-64.57458
2995,-19.10229,-65.26884
2996,-11.00378,-66.05561
2997,-10.99189,-65.59117
2998,-12.93181,-64.78491
2999,-11.86284,-65.47797
3000,-12.62584,-65.43731
3001,-11.23125,-65.45412
3002,-12.81921,-65.11514
3003,-19.72037,-65.74855
3004,-20.44167,-66.61141
3005,-20.43594,-66.74664
3006,-17.93639,-63.35004
3007,-16.18224,-60.98253
3008,-16.32668,-62.50457
3009,-16.17794,-62.17108
3010,-20.72509,-65.66161
3011,-19.85698,-63.78712
3012,-18.01945,-67.03078
3013,-17.92635,-67.08222
3014,-18.02112,-67.13965
3015,-19.13964,-64.53237
3016,-19.26046,-64.42875
3017,-19.73128,-64.03126
3018,-20.44167,-66.61141
3019,-20.43594,-66.74664
3020,-19.62785,-65.80163
3021,-20.38101,-66.88476
3022,-17.54391,-66.02736
3023,-17.39101,-66.23726
3024,-17.39328,-66.06316
3025,-18.39516,-66.61237
3026,-18.73509,-66.86984
3027,-18.01945,-67.03078
3028,-11.07678,-66.06634
3029,-18.18819,-65.17501
3030,-17.57405,-65.73704
3031,-18.12002,-65.24164
3032,-12.93181,-64.78491
3033,-11.23125,-65.45412
3034,-18.43461,-66.56429
3035,-21.47267,-65.70758
3036,-21.82323,-65.55353
3037,-19.72037,-65.74855
3038,-14.93813,-66.77966
3039,-17.39328,-66.06316
3040,-18.39516,-66.61237
3041,-18.73509,-66.86984
3042,-14.93813,-66.77966
3043,-22.70852,-64.39181
3044,-16.33446,-60.87948
3045,-16.18224,-60.98253
3046,0.0,0.0
3047,-21.82323,-65.55353
3048,-17.76703,-63.15945
3049,-13.34806,-64.63355
3050,-13.16349,-64.57458
3051,-21.82323,-65.55353
3052,-21.82323,-65.55353
3053,0.0,0.0
3054,0.0,0.0
3055,-21.82323,-65.55353
3056,-15.19174,-68.88002
3057,-21.82323,-65.55353
3058,-17.93639,-63.35004
3059,-21.82323,-65.55353
3060,-21.69156,-65.57408
3061,-15.19174,-68.88002
3062,-22.02756,-65.35553
3063,-15.19174,-68.88002
3064,-21.88758,-63.62244
3065,-21.18981,-63.42339
3066,-15.19174,-68.88002
3067,-21.88758,-63.62244
3068,-15.19174,-68.88002
3069,-18.73509,-66.86984
3070,-21.30322,-65.64194
3071,-21.30322,-65.64194
3072,-21.15822,-65.60958
3073,-19.12661,-64.86724
3074,-19.10229,-65.26884
3075,-19.15536,-65.24067
3076,-14.47291,-67.42738
3077,-19.13964,-64.53237
3078,-21.15822,-65.60958
3079,-17.76703,-63.15945
3080,-18.39516,-66.61237
3081,-18.39516,-66.61237
3082,-21.88758,-63.62244
3083,-18.98391,-57.80375
3084,-18.98391,-57.80375
3085,-15.35111,-68.22393
3086,-17.42861,-66.33168
3087,-17.42861,-66.33168
3088,-15.35111,-68.22393
3089,-11.53311,-67.13085
3090,-16.89323,-63.31236
3091,-11.53311,-67.13085
3092,-18.09356,-63.45023
3093,-11.16239,-68.83499
3094,-18.09356,-63.45023
3095,-11.53311,-67.13085
3096,-17.18371,-65.79588
3097,-17.39101,-66.23726
3098,-17.18371,-65.79588
3099,-17.18371,-65.79588
3100,-17.18371,-65.79588
3101,-17.18371,-65.79588
3102,-11.23125,-65.45412
3103,-10.99189,-65.59117
3104,-18.83688,-65.74729
3105,-18.83688,-65.74729
3106,-20.03177,-63.53658
3107,-19.51247,-65.69421
3108,-17.31896,-63.31611
3109,0.0,0.0
3110,-17.76703,-63.15945
3111,-11.16239,-68.83499
3112,-11.00378,-66.05561
3113,-17.40812,-63.74051
3114,-17.31896,-63.31611
3115,-17.40812,-63.74051
3116,-17.40812,-63.74051
3117,-10.99189,-65.59117
3118,-10.99189,-65.59117
3119,-17.87725,-60.52913
3120,-10.99189,-65.59117
3121,-10.99189,-65.59117
3122,-17.93639,-63.35004
3123,-11.23125,-65.45412
3124,-11.23125,-65.45412
3125,-10.99189,-65.59117
3126,-11.23125,-65.45412
3127,-17.93639,-63.35004
3128,-17.93639,-63.35004
3129,-17.93639,-63.35004
3130,-18.02112,-67.13965
3131,-21.18981,-63.42339
3132,-17.31896,-63.31611
3133,-17.31896,-63.31611
3134,-17.31896,-63.31611
3135,-15.49076,-67.93437
3136,-15.56223,-67.80362
3137,-17.40812,-63.74051
3138,-17.31896,-63.31611
3139,-17.31896,-63.31611
3140,-17.31896,-63.31611
3141,-16.91018,-64.82531
3142,-17.31896,-63.31611
3143,-16.91018,-64.82531
3144,-11.00378,-66.05561
3145,-19.06183,-63.29198
3146,-19.04038,-63.43347
3147,-21.88758,-63.62244
3148,-19.06183,-63.29198
3149,-19.04038,-63.43347
3150,-20.36252,-63.43134
3151,-11.16239,-68.83499
3152,-21.88758,-63.62244
3153,-21.88758,-63.62244
3154,-17.39133,-63.21647
3155,-20.57748,-66.84555
3156,-17.39101,-66.23726
3157,-20.57748,-66.84555
3158,-17.31896,-63.31611
3159,-17.31896,-63.31611
3160,-17.40812,-63.74051
3161,-17.31896,-63.31611
3162,-17.40812,-63.74051
3163,-15.84311,-68.99252
3164,-15.84311,-68.99252
3165,-17.40812,-63.74051
3166,-17.76431,-63.09581
3167,-15.84311,-68.99252
3168,-17.40812,-63.74051
3169,-17.31896,-63.31611
3170,-18.98391,-57.80375
3171,-17.76569,-64.81029
3172,-18.09356,-63.45023
3173,-18.98391,-57.80375
3174,-18.98391,-57.80375
3175,-18.11846,-63.19201
3176,-17.19787,-62.80741
3177,-17.38927,-63.52546
3178,-17.71752,-62.89968
3179,-17.38927,-63.52546
3180,-19.51247,-65.69421
3181,-21.18981,-63.42339
3182,-21.18981,-63.42339
3183,-19.51247,-65.69421
3184,-21.18981,-63.42339
3185,-21.18981,-63.42339
3186,-17.40812,-63.74051
3187,-17.40812,-63.74051
3188,-18.02112,-67.13965
3189,-18.12002,-65.24164
3190,-17.71752,-62.89968
3191,-19.85698,-63.78712
3192,-19.79426,-63.87601
3193,-17.19787,-62.80741
3194,-18.39516,-66.61237
3195,-19.18351,-65.04589
3196,-19.18351,-65.04589
3197,-19.18351,-65.04589
3198,-19.18351,-65.04589
3199,-15.10907,-66.94715
3200,-15.18835,-67.02621
3201,-15.10907,-66.94715
3202,-19.18351,-65.04589
3203,-17.40812,-63.74051
3204,-17.40812,-63.74051
3205,-19.18351,-65.04589
3206,-17.40812,-63.74051
3207,-17.40812,-63.74051
3208,-18.27371,-67.52241
3209,-14.77133,-67.16419
3210,-18.89752,-68.30844
3211,-18.27371,-67.52241
3212,-18.89752,-68.30844
3213,-18.27371,-67.52241
3214,-14.77133,-67.16419
3215,-16.65804,-68.18004
3216,-17.39101,-66.23726
3217,-18.89752,-68.30844
3218,-17.39101,-66.23726
3219,-14.77133,-67.16419
3220,-18.89752,-68.30844
3221,-19.17716,-68.50401
3222,-18.89752,-68.30844
3223,-19.06585,-68.42723
3224,-14.77133,-67.16419
3225,-14.77133,-67.16419
3226,-17.54391,-66.02736
3227,0.0,0.0
3228,-17.21421,-64.48027
3229,-17.01499,-65.54561
3230,-16.17794,-62.17108
3231,-14.77133,-67.16419
3232,-16.17794,-62.17108
3233,-14.77133,-67.16419
3234,-16.17794,-62.17108
3235,-18.23161,-68.06538
3236,-17.92635,-67.08222
3237,-17.73945,-67.03948
3238,-18.02112,-67.13965
3239,-17.65675,-67.10127
3240,-18.39474,-67.68523
3241,-18.02112,-67.13965
3242,-18.89752,-68.30844
3243,-17.84177,-68.53284
3244,-17.79016,-67.16134
3245,-18.39474,-67.68523
3246,-18.89752,-68.30844
3247,-18.02112,-67.13965
3248,-17.65675,-67.10127
3249,-18.25912,-66.99981
3250,-18.01945,-67.03078
3251,-18.39474,-67.68523
3252,-18.89752,-68.30844
3253,-17.65675,-67.10127
3254,-18.25912,-66.99981
3255,-21.88758,-63.62244
3256,-21.76157,-63.56292
3257,-17.39101,-66.23726
3258,-18.23161,-68.06538
3259,-18.02112,-67.13965
3260,-18.01945,-67.03078
3261,-17.57495,-67.32251
3262,-17.92635,-67.08222
3263,-18.25912,-66.99981
3264,-18.01945,-67.03078
3265,-18.02112,-67.13965
3266,-18.25912,-66.99981
3267,-18.01945,-67.03078
3268,-18.25912,-66.99981
3269,-21.88758,-63.62244
3270,-17.39101,-66.23726
3271,-21.26048,-63.45411
3272,-17.39101,-66.23726
3273,-11.00378,-66.05561
3274,-11.07678,-66.06634
3275,-18.09356,-63.45023
3276,-11.00378,-66.05561
3277,-18.09356,-63.45023
3278,-12.93181,-64.78491
3279,-11.00378,-66.05561
3280,-10.99189,-65.59117
3281,-12.93181,-64.78491
3282,-11.00378,-66.05561
3283,-17.38927,-63.52546
3284,-20.38101,-66.88476
3285,-20.43594,-66.74664
3286,-17.38927,-63.52546
3287,-20.38101,-66.88476
3288,-20.43594,-66.74664
3289,-17.38927,-63.52546
3290,-20.43594,-66.74664
3291,-20.38101,-66.88476
3292,-21.27652,-63.46342
3293,-20.38101,-66.88476
3294,-20.43594,-66.74664
3295,-20.38101,-66.88476
3296,-20.38101,-66.88476
3297,-20.43594,-66.74664
3298,-20.38101,-66.88476
3299,-20.38101,-66.88476
3300,-17.19787,-62.80741
3301,-17.12911,-62.71998
3302,-20.43594,-66.74664
3303,-20.38101,-66.88476
3304,-20.43594,-66.74664
3305,-17.19787,-62.80741
3306,-17.12911,-62.71998
3307,-16.90791,-62.61875
3308,-17.47241,-62.62829
3309,-15.88751,-63.18203
3310,-17.19787,-62.80741
3311,-17.12911,-62.71998
3312,-16.90791,-62.61875
3313,-17.47241,-62.62829
3314,-15.88751,-63.18203
3315,-18.43461,-66.56429
3316,-16.90791,-62.61875
3317,-17.47241,-62.62829
3318,-15.88751,-63.18203
3319,-17.19787,-62.80741
3320,-17.12911,-62.71998
3321,-18.67041,-66.21257
3322,-16.90791,-62.61875
3323,-17.47241,-62.62829
3324,-15.88751,-63.18203
3325,-17.19787,-62.80741
3326,-17.12911,-62.71998
3327,-17.71752,-62.89968
3328,-17.19787,-62.80741
3329,-18.05173,-60.17731
3330,-18.09356,-63.45023
3331,-17.31896,-63.31611
3332,-18.05173,-60.17731
3333,-17.31896,-63.31611
3334,-17.19787,-62.80741
3335,-17.39133,-63.21647
3336,-11.07678,-66.06634
3337,-21.88758,-63.62244
3338,-21.83154,-63.73164
3339,-21.27652,-63.46342
3340,-11.07678,-66.06634
3341,-16.65804,-68.18004
3342,-16.45922,-68.18651
3343,-16.33373,-68.41799
3344,-17.31896,-63.31611
3345,-11.07678,-66.06634
3346,-16.48981,-68.20803
3347,-17.40812,-63.74051
3348,-17.31896,-63.31611
3349,0.0,0.0
3350,-17.40812,-63.74051
3351,-17.31896,-63.31611
3352,-16.65804,-68.18004
3353,0.0,0.0
3354,-17.40812,-63.74051
3355,-16.45922,-68.18651
3356,-16.33373,-68.41799
3357,-16.48981,-68.20803
3358,-16.48981,-68.20803
3359,-17.40812,-63.74051
3360,0.0,0.0
3361,-17.40812,-63.74051
3362,-17.31896,-63.31611
3363,-17.40812,-63.74051
3364,-17.40812,-63.74051
3365,0.0,0.0
3366,-20.36252,-63.43134
3367,0.0,0.0
3368,-17.40812,-63.74051
3369,0.0,0.0
3370,-17.40812,-63.74051
3371,-16.37658,-67.57875
3372,-17.40812,-63.74051
3373,-16.37658,-67.57875
3374,-16.37658,-67.57875
3375,-16.37658,-67.57875
3376,-17.40812,-63.74051
3377,-16.48981,-68.20803
3378,-16.65804,-68.18004
3379,-16.48981,-68.20803
3380,-16.37658,-67.57875
3381,-17.40812,-63.74051
3382,-16.65804,-68.18004
3383,-17.40812,-63.74051
3384,-17.64316,-66.84562
3385,-17.40812,-63.74051
3386,-16.90791,-62.61875
3387,-18.56705,-63.22316
3388,-18.36124,-63.20059
3389,-17.93639,-63.35004
3390,-15.39559,-68.15852
3391,-15.49076,-67.93437
3392,-15.44475,-68.11928
3393,-15.35111,-68.22393
3394,-18.98391,-57.80375
3395,0.0,0.0
3396,-17.93132,-63.24994
3397,-17.44102,-67.51435
3398,-11.16239,-68.83499
3399,-12.85524,-66.59253
3400,-11.07678,-66.06634
3401,-11.07678,-66.06634
3402,-17.25814,-64.22126
3403,-17.21421,-64.48027
3404,-21.40711,-63.49122
3405,-21.2291,-63.57233
3406,-21.2291,-63.57233
3407,-21.40711,-63.49122
3408,-21.40711,-63.49122
3409,-21.40711,-63.49122
3410,-21.27639,-63.40071
3411,-21.40711,-63.49122
3412,-11.16239,-68.83499
3413,0.0,0.0
3414,-16.39268,-67.73273
3415,-16.37658,-67.57875
3416,-16.39268,-67.73273
3417,-16.37658,-67.57875
3418,-16.39268,-67.73273
3419,-16.37658,-67.57875
3420,-17.13647,-62.56974
3421,-16.39268,-67.73273
3422,-16.37658,-67.57875
3423,-16.39268,-67.73273
3424,-16.37658,-67.57875
3425,-17.13647,-62.56974
3426,-16.39268,-67.73273
3427,-16.37658,-67.57875
3428,-16.39268,-67.73273
3429,-16.37658,-67.57875
3430,-17.40812,-63.74051
3431,-16.39268,-67.73273
3432,-16.37658,-67.57875
3433,-17.40812,-63.74051
3434,-21.27652,-63.46342
3435,-16.39268,-67.73273
3436,-16.37658,-67.57875
3437,-16.39268,-67.73273
3438,-16.37658,-67.57875
3439,-17.40812,-63.74051
3440,-17.40812,-63.74051
3441,-17.85284,-67.39793
3442,-17.40812,-63.74051
3443,-17.40812,-63.74051
3444,-11.10352,-67.69753
3445,-17.05801,-63.21907
3446,-15.32743,-63.81561
3447,-10.99189,-65.59117
3448,-11.23125,-65.45412
3449,-11.10352,-67.69753
3450,-11.23125,-65.45412
3451,-10.99189,-65.59117
3452,-11.23125,-65.45412
3453,-21.40711,-63.49122
3454,-11.10352,-67.69753
3455,-10.99189,-65.59117
3456,-11.23125,-65.45412
3457,-11.10352,-67.69753
3458,-17.76703,-63.15945
3459,-11.23125,-65.45412
3460,-10.99189,-65.59117
3461,-10.99189,-65.59117
3462,-11.23125,-65.45412
3463,-11.23125,-65.45412
3464,-10.99189,-65.59117
3465,-14.27188,-64.91785
3466,-19.55891,-65.51422
3467,-11.23125,-65.45412
3468,-14.27188,-64.91785
3469,-14.97091,-65.47241
3470,-14.94945,-66.56121
3471,-10.99189,-65.59117
3472,-14.86609,-64.94158
3473,-10.99189,-65.59117
3474,-14.97091,-65.47241
3475,-11.23125,-65.45412
3476,-14.82565,-64.87043
3477,-14.86609,-64.94158
3478,-14.70776,-64.89146
3479,-13.34806,-64.63355
3480,-14.27188,-64.91785
3481,-18.01945,-67.03078
3482,-14.27188,-64.91785
3483,-10.99189,-65.59117
3484,-14.27188,-64.91785
3485,-16.25511,-62.96303
3486,-16.25511,-62.96303
3487,-16.25511,-62.96303
3488,-16.25511,-62.96303
3489,-17.71752,-62.89968
3490,-17.13647,-62.56974
3491,-11.16239,-68.83499
3492,-17.71752,-62.89968
3493,-17.13647,-62.56974
3494,-16.17794,-62.17108
3495,-16.17794,-62.17108
3496,-21.47267,-65.70758
3497,-21.30322,-65.64194
3498,-16.17794,-62.17108
3499,-17.71752,-62.89968
3500,-17.13647,-62.56974
3501,-21.47267,-65.70758
3502,-21.30322,-65.64194
3503,-17.79016,-67.16134
3504,-17.79016,-67.16134
3505,-22.70852,-64.39181
3506,-17.78257,-60.90091
3507,-18.25912,-66.99981
3508,-18.83791,-66.66269
3509,-18.95568,-66.78039
3510,-17.78257,-60.90091
3511,-17.79016,-67.16134
3512,-18.83791,-66.66269
3513,-18.95568,-66.78039
3514,-18.83791,-66.66269
3515,-18.95568,-66.78039
3516,-14.87744,-65.01809
3517,-17.82221,-64.68399
3518,-15.87346,-67.56111
3519,-14.87744,-65.01809
3520,-17.82221,-64.68399
3521,-17.93639,-63.35004
3522,-17.00183,-65.31477
3523,-17.00183,-65.31477
3524,-17.21421,-64.48027
3525,-17.01499,-65.54561
3526,-17.76431,-63.09581
3527,-15.00558,-67.08346
3528,-17.76431,-63.09581
3529,-22.06679,-65.59367
3530,-19.83941,-65.71685
3531,-21.88758,-63.62244
3532,-18.01945,-67.03078
3533,-13.77904,-68.10785
3534,-11.00378,-66.05561
3535,-15.18835,-67.02621
3536,-13.77904,-68.10785
3537,-13.77904,-68.10785
3538,-21.40711,-63.49122
3539,-21.40711,-63.49122
3540,-15.18835,-67.02621
3541,-17.76703,-63.15945
3542,-18.25912,-66.99981
3543,-17.93639,-63.35004
3544,-17.93639,-63.35004
3545,-17.93639,-63.35004
3546,-18.05173,-60.17731
3547,-18.05173,-60.17731
3548,-21.76157,-63.56292
3549,-21.76157,-63.56292
3550,-21.76157,-63.56292
3551,-16.50032,-68.16278
3552,-16.50032,-68.16278
3553,-16.50032,-68.16278
3554,-11.07678,-66.06634
3555,-18.25912,-66.99981
3556,-11.07678,-66.06634
3557,-18.25912,-66.99981
3558,-11.07678,-66.06634
3559,-15.10505,-68.48301
3560,-15.10505,-68.48301
3561,-15.10505,-68.48301
3562,-15.10505,-68.48301
3563,-15.10505,-68.48301
3564,-11.07678,-66.06634
3565,-15.56223,-67.80362
3566,-11.00378,-66.05561
3567,-14.86167,-65.08332
3568,-17.65193,-65.17057
3569,-15.10505,-68.48301
3570,-15.10505,-68.48301
3571,-15.10505,-68.48301
3572,-15.10505,-68.48301
3573,-15.56223,-67.80362
3574,-14.86167,-65.08332
3575,-17.65193,-65.17057
3576,-11.07678,-66.06634
3577,-15.10505,-68.48301
3578,-15.10505,-68.48301
3579,-21.88758,-63.62244
3580,-11.07678,-66.06634
3581,-21.88758,-63.62244
3582,-14.86167,-65.08332
3583,-15.10505,-68.48301
3584,-11.07678,-66.06634
3585,-17.01435,-65.01206
3586,-21.88758,-63.62244
3587,-17.93132,-63.24994
3588,-15.10505,-68.48301
3589,-15.10505,-68.48301
3590,-11.07678,-66.06634
3591,-16.06715,-67.69071
3592,-15.79646,-67.50676
3593,-15.96579,-67.56337
3594,-15.87346,-67.56111
3595,-15.66763,-67.70396
3596,-15.80251,-67.63286
3597,-18.83791,-66.66269
3598,-21.21977,-65.84475
3599,-18.64629,-66.26413
3600,-18.73509,-66.86984
3601,-18.64629,-66.26413
3602,-21.21977,-65.84475
3603,-11.16239,-68.83499
3604,-16.58588,-68.95772
3605,-18.64629,-66.26413
3606,-18.64629,-66.26413
3607,-15.80251,-67.63286
3608,-11.07678,-66.06634
3609,0.0,0.0
3610,-11.07678,-66.06634
3611,-15.49076,-67.93437
3612,-15.49076,-67.93437
3613,-15.56223,-67.80362
3614,-15.49076,-67.93437
3615,-15.56223,-67.80362
3616,-17.85195,-67.86209
3617,-15.49076,-67.93437
3618,-15.56223,-67.80362
3619,-18.05566,-64.43201
3620,-18.05566,-64.43201
3621,-17.93132,-63.24994
3622,-18.05566,-64.43201
3623,-15.74252,-63.41051
3624,-15.74252,-63.41051
3625,-17.01435,-65.01206
3626,-17.11724,-64.76937
3627,-13.77904,-68.10785
3628,-14.30844,-67.72289
3629,-17.01435,-65.01206
3630,-17.11724,-64.76937
3631,-13.77904,-68.10785
3632,-14.30844,-67.72289
3633,-13.77904,-68.10785
3634,-14.30844,-67.72289
3635,-13.77904,-68.10785
3636,-13.98189,-67.97987
3637,-14.30844,-67.72289
3638,-17.01435,-65.01206
3639,-17.11724,-64.76937
3640,-13.77904,-68.10785
3641,-13.98189,-67.97987
3642,-14.30844,-67.72289
3643,-17.01435,-65.01206
3644,-17.11724,-64.76937
3645,-17.01499,-65.54561
3646,-13.77904,-68.10785
3647,-13.98189,-67.97987
3648,-14.30844,-67.72289
3649,-13.77904,-68.10785
3650,-13.98189,-67.97987
3651,-14.30844,-67.72289
3652,-17.71752,-62.89968
3653,-13.77904,-68.10785
3654,-13.98189,-67.97987
3655,-14.30844,-67.72289
3656,-13.77904,-68.10785
3657,-13.98189,-67.97987
3658,-14.30844,-67.72289
3659,-17.37803,-63.99126
3660,-17.71752,-62.89968
3661,-14.36682,-67.40817
3662,-14.36682,-67.40817
3663,-17.71752,-62.89968
3664,-13.77904,-68.10785
3665,-13.98189,-67.97987
3666,-14.30844,-67.72289
3667,-13.77904,-68.10785
3668,-13.98189,-67.97987
3669,-14.30844,-67.72289
3670,-13.77904,-68.10785
3671,-13.98189,-67.97987
3672,-14.30844,-67.72289
3673,-13.77904,-68.10785
3674,-13.98189,-67.97987
3675,-14.30844,-67.72289
3676,-13.77904,-68.10785
3677,-13.98189,-67.97987
3678,-14.30844,-67.72289
3679,-13.77904,-68.10785
3680,-13.98189,-67.97987
3681,-14.30844,-67.72289
3682,-13.77904,-68.10785
3683,-13.98189,-67.97987
3684,-14.30844,-67.72289
3685,-17.31896,-63.31611
3686,-14.36682,-67.40817
3687,-11.38859,-66.26185
3688,-17.13647,-62.56974
3689,-14.36682,-67.40817
3690,-11.59012,-66.28304
3691,-17.13647,-62.56974
3692,-18.98391,-57.80375
3693,-14.36682,-67.40817
3694,-11.59012,-66.28304
3695,-14.36682,-67.40817
3696,-11.59012,-66.28304
3697,-14.36682,-67.40817
3698,-11.59012,-66.28304
3699,-14.36682,-67.40817
3700,-11.59012,-66.28304
3701,-14.27188,-64.91785
3702,-17.20396,-63.86727
3703,-14.27188,-64.91785
3704,-14.27188,-64.91785
3705,-14.36682,-67.40817
3706,-11.59012,-66.28304
3707,-17.93639,-63.35004
3708,-17.93639,-63.35004
